"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 22 17:20:51 GMT 2026","Fri May 22 17:20:51 GMT 2026","1","tests.ai_edited_test.nn","test_ai_moe_block","TestCreateMoeBlock","","","test_alltoall_with_all_params","Test create_moe_block with all parameters in alltoall mode."
"passed","Fri May 22 17:20:39 GMT 2026","Fri May 22 17:20:39 GMT 2026","1","tests.transformers","test_modeling_rope_utils","RoPEUtilsTest","","","test_rope_init_functions_coverage",""
"passed","Fri May 22 17:20:53 GMT 2026","Fri May 22 17:20:53 GMT 2026","1","tests.ai_edited_test.peft","test_ai_auto_lora_model","TestLoRAAutoLinear","","","test_auto_dist_config_no_prefix","Test auto_dist_config without prefix."
"passed","Fri May 22 17:20:53 GMT 2026","Fri May 22 17:20:53 GMT 2026","0","tests.ai_edited_test.peft","test_ai_auto_lora_model","TestLoRAAutoModel","","","test_merge_auto_dist_configs_none_mp","Test merging when one mp_config is None."
"passed","Fri May 22 17:10:44 GMT 2026","Fri May 22 17:10:44 GMT 2026","54","tests.transformers.qwen2","test_modeling","Qwen2ModelTest","","","test_generate_without_input_ids",""
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","0","tests.ai_edited_test.utils","test_ai_image_utils","TestBbox","","","test_inequality",""
"skipped","Fri May 22 17:03:14 GMT 2026","Fri May 22 17:03:14 GMT 2026","0","tests.transformers.ernie4_5_moe_vl","test_processor","Ernie4_5_VLProcessorTest","","","test_structured_kwargs_nested_video",""
"passed","Fri May 22 17:20:41 GMT 2026","Fri May 22 17:20:41 GMT 2026","0","tests.ai_edited_test.cli","test_ai_ernie_comm_utils","TestSubbatch","","","test_subbatch_with_kwargs","Test subbatch with keyword arguments."
"passed","Fri May 22 17:20:54 GMT 2026","Fri May 22 17:20:54 GMT 2026","1","tests.ai_edited_test.transformers","test_ai_aoa_config_base","TestMoEAOAConfigGeneratorMoELayers","","","test_moe_layer_no_shared_experts",""
"passed","Fri May 22 17:20:53 GMT 2026","Fri May 22 17:20:53 GMT 2026","1","tests.ai_edited_test.quantization","test_ai_ckpt_quant_utils","TestCalAbsMinMaxChannel","","","test_basic","Test channel-wise min max calculation."
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","0","tests.ai_edited_test.utils","test_ai_tools","TestToolsUtils","","","test_dispatch_to",""
"passed","Fri May 22 17:02:09 GMT 2026","Fri May 22 17:02:09 GMT 2026","0","tests.transformers.deepseek_v3","test_modeling","DeepseekV3ModelTest","","","test_tie_weight",""
"passed","Fri May 22 17:20:40 GMT 2026","Fri May 22 17:20:40 GMT 2026","1","tests.ai_edited_test.cli","test_ai_deepseek_v3_token_disp","TestPreDispatchNode","","","test_reset_status","Test PreDispatchNode reset_status method."
"skipped","Fri May 22 17:20:49 GMT 2026","Fri May 22 17:20:49 GMT 2026","0","tests.ai_edited_test.cli","test_ai_tokenization_eb_v2","TestErnieBotTokenizer","","","test_gend_token","Test gend_token property."
"passed","Fri May 22 17:20:52 GMT 2026","Fri May 22 17:20:52 GMT 2026","1","tests.ai_edited_test.nn","test_ai_pp_model","TestGetPPVPSplitLayers","","","test_vp_size_1_skip_positive","Test with vp_size=1 and positive skip returns all layers."
"passed","Fri May 22 17:20:54 GMT 2026","Fri May 22 17:20:54 GMT 2026","0","tests.ai_edited_test.trainer","test_ai_reshard_common","TestConvertOptNameToTname","","","test_fp32_master_conversion","Test fp32 master weight name conversion."
"passed","Fri May 22 17:20:41 GMT 2026","Fri May 22 17:20:41 GMT 2026","0","tests.ai_edited_test.cli","test_ai_finetuning_args","TestDPOTrainingArguments","","","test_dpo_field_defaults","Test DPOTrainingArguments field defaults."
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","0","tests.ai_edited_test.utils","test_ai_initializer","TestVector","","","test_set_vector",""
"passed","Fri May 22 17:02:24 GMT 2026","Fri May 22 17:02:24 GMT 2026","0","tests.transformers.ernie4_5","test_modeling","Ernie4_5ModelTest","","","test_tie_weight",""
"skipped","Fri May 22 17:20:39 GMT 2026","Fri May 22 17:20:39 GMT 2026","0","tests.utils","test_aistudio_download","TestAistudioDownload","","","test_aistudio_download_transformer",""
"passed","Fri May 22 17:20:41 GMT 2026","Fri May 22 17:20:41 GMT 2026","1","tests.ai_edited_test.cli","test_ai_ernie_top2_gate","TestGateDetachMatmul","","","test_basic_matmul","Test basic matmul without fuse."
"passed","Fri May 22 17:20:55 GMT 2026","Fri May 22 17:20:55 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_image_transforms","TestGetSizeWithAspectRatio","","","test_wide_image_resize",""
"passed","Fri May 22 17:19:30 GMT 2026","Fri May 22 17:19:30 GMT 2026","8","tests.transformers.qwen3moe","test_modeling","Qwen3MoeModelTest","","","test_pretrained_config_save_load",""
"passed","Fri May 22 17:01:38 GMT 2026","Fri May 22 17:01:38 GMT 2026","5","tests.peft","test_lora","TestLoraLayer","","","test_save_load",""
"passed","Fri May 22 17:10:40 GMT 2026","Fri May 22 17:10:40 GMT 2026","1","tests.transformers.phi3","test_modeling","Phi3ModelTest","","","test_attention_outputs",""
"passed","Fri May 22 17:20:53 GMT 2026","Fri May 22 17:20:53 GMT 2026","0","tests.ai_edited_test.trainer","test_ai_offload_optimizer","TestOffload","","","test_offload_cuda","Test offload moves tensor to pinned memory on CUDA."
"passed","Fri May 22 16:58:23 GMT 2026","Fri May 22 16:58:23 GMT 2026","5","tests.dataset","test_map_datasets","TestMapSFTDatasetBasic","","","test_len_concat_two_sources","concat mix_strategy with two identical sources doubles the sample count."
"passed","Fri May 22 17:15:22 GMT 2026","Fri May 22 17:15:24 GMT 2026","1482","tests.transformers.qwen3_omni_moe","test_processor","Qwen3_Omni_ProcessorTest","","","test_chat_template_jinja_kwargs","Tests that users can pass any kwargs and they will be used in jinja templates."
"passed","Fri May 22 17:02:09 GMT 2026","Fri May 22 17:02:09 GMT 2026","0","tests.transformers.deepseek_v3","test_modeling","DeepseekV3ModelTest","","","test_hidden_states_output",""
"passed","Fri May 22 16:59:36 GMT 2026","Fri May 22 16:59:36 GMT 2026","1","tests.mergekit","test_merge_method","TestMergeMethod","","","test_slerp",""
"skipped","Fri May 22 17:20:55 GMT 2026","Fri May 22 17:20:55 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_embedding_utils","TestDistGatherTensorWithGradient","","","test_multi_card_sharding_and_data_both_1",""
"skipped","Fri May 22 17:04:29 GMT 2026","Fri May 22 17:04:29 GMT 2026","0","tests.transformers.glm4v_moe","test_modeling","Glm4vMoeModelTest","","","test_training_gradient_checkpointing",""
"passed","Fri May 22 17:19:16 GMT 2026","Fri May 22 17:19:17 GMT 2026","1276","tests.transformers.qwen3_vl_moe","test_modeling","Qwen3VLMoeCompatibilityTest","","","test_Qwen3VLMoe_classes_from_local_dir_0_Qwen3VLMoeForConditionalGeneration",""
"passed","Fri May 22 17:20:40 GMT 2026","Fri May 22 17:20:40 GMT 2026","0","tests.ai_edited_test.cli","test_ai_deepseek_v3_moe_utils","TestUnPermuteNode","","","test_init","Test UnPermuteNode initialization."
"passed","Fri May 22 17:18:59 GMT 2026","Fri May 22 17:18:59 GMT 2026","5","tests.transformers.qwen3_vl","test_video_processor","Qwen3VLVideoProcessingTest","","","test_nested_input","
        Tests processing nested lists of inputs.
        "
"passed","Fri May 22 17:03:22 GMT 2026","Fri May 22 17:03:23 GMT 2026","1386","tests.transformers.gemma3_text","test_modeling","Gemma3TextModelTest","","","test_forward_signature",""
"passed","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","3","tests.ai_edited_test.transformers","test_ai_moe_gate","TestPretrainedMoEGateTop1Gating","","","test_top1gating_basic",""
"passed","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","1","tests.ai_edited_test.transformers","test_ai_npu_fusion_ops","TestNpuCombining","","","test_basic_combining",""
"passed","Fri May 22 17:19:35 GMT 2026","Fri May 22 17:19:35 GMT 2026","1","tests.transformers.qwen3moe","test_modeling","Qwen3MoeModelTest","","","test_tie_weight",""
"passed","Fri May 22 17:10:44 GMT 2026","Fri May 22 17:10:44 GMT 2026","32","tests.transformers.qwen2","test_modeling","Qwen2ModelTest","","","test_Qwen2_sequence_classification_model_for_single_label",""
"passed","Fri May 22 17:19:51 GMT 2026","Fri May 22 17:19:51 GMT 2026","161","tests.transformers.qwen3next","test_modeling","Qwen3NextModelTest","","","test_forward_signature",""
"passed","Fri May 22 17:20:55 GMT 2026","Fri May 22 17:20:55 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_image_transforms","TestRescale","","","test_rescale_with_dtype",""
"passed","Fri May 22 16:59:34 GMT 2026","Fri May 22 16:59:34 GMT 2026","0","tests.generation","test_stopping_criteria","StoppingCriteriaTestCase","","","test_max_time_criteria",""
"passed","Fri May 22 17:20:49 GMT 2026","Fri May 22 17:20:49 GMT 2026","0","tests.ai_edited_test.data","test_ai_vocab","TestVocabEdgeCases","","","test_special_tokens_in_counter",""
"passed","Fri May 22 17:10:40 GMT 2026","Fri May 22 17:10:40 GMT 2026","0","tests.transformers.phi3","test_modeling","Phi3ModelTest","","","test_resize_tokens_embeddings",""
"passed","Fri May 22 17:20:06 GMT 2026","Fri May 22 17:20:06 GMT 2026","9","tests.transformers","test_configuration_utils","ConfigurationUtilsTest","","","test_model_config_save",""
"passed","Fri May 22 17:20:50 GMT 2026","Fri May 22 17:20:50 GMT 2026","1","tests.ai_edited_test.datasets","test_ai_datasets_data_utils","TestConvertToInputIds","","","test_multiple_dialogues","Test with multiple dialogues."
"passed","Fri May 22 17:20:53 GMT 2026","Fri May 22 17:20:53 GMT 2026","0","tests.ai_edited_test.quantization","test_ai_ckpt_quant_utils","TestSplitInt8","","","test_split_int8_basic","Test splitting int8 into two int4 values."
"passed","Fri May 22 17:17:30 GMT 2026","Fri May 22 17:17:32 GMT 2026","1626","tests.transformers.qwen3_vl","test_processor","Qwen3VLProcessorTest","","","test_doubly_passed_kwargs_video",""
"passed","Fri May 22 16:58:22 GMT 2026","Fri May 22 16:58:22 GMT 2026","0","tests.dataset","test_io","TestDatasetIO","","","test_jsonl_file_not_found",""
"passed","Fri May 22 17:20:55 GMT 2026","Fri May 22 17:20:55 GMT 2026","3","tests.ai_edited_test.transformers","test_ai_kto_criterion","TestKTOCriterionForward","","","test_forward_policy_phase",""
"passed","Fri May 22 17:20:53 GMT 2026","Fri May 22 17:20:53 GMT 2026","0","tests.ai_edited_test.peft","test_ai_auto_lora_model","TestLoRAAutoModel","","","test_generate_auto_dist_config_no_parallel","Test _generate_auto_dist_config with no parallelism enabled."
"passed","Fri May 22 17:20:39 GMT 2026","Fri May 22 17:20:39 GMT 2026","0","tests.ai_edited_test.cli","test_ai_convert_ckpt_sft","TestPaddleNameToHfNames","","","test_expert_gate_up_fused","Test expert gate_up_fused_proj weight conversion."
"passed","Fri May 22 17:20:54 GMT 2026","Fri May 22 17:20:54 GMT 2026","0","tests.ai_edited_test.trainer","test_ai_trainer_helper","TestNestedConcat","","","test_numpy_concat","Test nested concatenation of numpy arrays."
"passed","Fri May 22 17:20:50 GMT 2026","Fri May 22 17:20:50 GMT 2026","0","tests.ai_edited_test.datasets","test_ai_convertor","TestConvertMmData","","","test_image_single",""
"passed","Fri May 22 17:01:47 GMT 2026","Fri May 22 17:01:47 GMT 2026","1","tests.peft","test_quant_lora","TestQuantedLoraLayer","","","test_dropout_raise_exception",""
"passed","Fri May 22 17:20:53 GMT 2026","Fri May 22 17:20:53 GMT 2026","0","tests.ai_edited_test.nn","test_ai_topk_gate","TestFusedGateDetachMatmul","","","test_forward","Test forward pass."
"passed","Fri May 22 17:20:53 GMT 2026","Fri May 22 17:20:53 GMT 2026","1","tests.ai_edited_test.peft","test_ai_lora_quantization_layers","TestQuantizationLoRALayers","","","test_QuantizationLoRABaseLinear_merge_warns",""
"passed","Fri May 22 17:15:13 GMT 2026","Fri May 22 17:15:13 GMT 2026","48","tests.transformers.qwen3","test_modeling","Qwen3ModelTest","","","test_model_position_ids",""
"passed","Fri May 22 16:59:33 GMT 2026","Fri May 22 16:59:33 GMT 2026","1","tests.generation","test_logits_process","LogitsProcessorTest","","","test_forced_eos_token_logits_processor",""
"skipped","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","0","tests.ai_edited_test.utils","test_ai_aistudio_download","TestCleanToken","","","test_empty_string_returns_none",""
"passed","Fri May 22 17:20:49 GMT 2026","Fri May 22 17:20:49 GMT 2026","0","tests.ai_edited_test.datasets","test_ai_convertor","TestConvertDpoTxtData","","","test_dpo_with_system_is_system_default",""
"passed","Fri May 22 17:20:53 GMT 2026","Fri May 22 17:20:53 GMT 2026","0","tests.ai_edited_test.quantization","test_ai_qat_utils","TestInt8Forward","","","test_int8_forward_with_bias","Test int8_forward with bias."
"skipped","Fri May 22 17:19:35 GMT 2026","Fri May 22 17:19:35 GMT 2026","0","tests.transformers.qwen3moe","test_modeling","Qwen3MoeModelTest","","","test_training",""
"passed","Fri May 22 17:20:54 GMT 2026","Fri May 22 17:20:54 GMT 2026","0","tests.ai_edited_test.trainer","test_ai_uc_utils","TestUnifiedCheckpointOption","","","test_skip_save_model_weight","Test skip_save_model_weight option."
"passed","Fri May 22 17:19:00 GMT 2026","Fri May 22 17:19:00 GMT 2026","76","tests.transformers.qwen3_vl_moe","test_modeling","Qwen3VLMoeModelTest","","","test_generate_without_input_ids",""
"passed","Fri May 22 17:20:40 GMT 2026","Fri May 22 17:20:40 GMT 2026","0","tests.ai_edited_test.cli","test_ai_deepseek_v3_token_disp","TestMoETokenDispatcher","","","test_ep_size_property","Test ep_size property."
"passed","Fri May 22 17:20:03 GMT 2026","Fri May 22 17:20:03 GMT 2026","2","tests.transformers","test_cache_utils","CacheUtilsTest","","","test_dynamic_cache_lazy_init_default","Test DynamicCache default (lazy) behavior without config"
"passed","Fri May 22 17:20:51 GMT 2026","Fri May 22 17:20:51 GMT 2026","1","tests.ai_edited_test.nn","test_ai_moe_all_gather","TestAllgatherAsync","","","test_single_rank_returns_clone","Test that single rank returns a clone of input."
"passed","Fri May 22 17:16:46 GMT 2026","Fri May 22 17:16:49 GMT 2026","2209","tests.transformers.qwen3_vl","test_modeling","Qwen3VLIntegrationTest","","","test_model_tiny_logits",""
"passed","Fri May 22 17:14:59 GMT 2026","Fri May 22 17:14:59 GMT 2026","448","tests.transformers.qwen2moe","test_modeling","Qwen2MoeModelTest","","","test_greedy_generate",""
"passed","Fri May 22 17:15:17 GMT 2026","Fri May 22 17:15:18 GMT 2026","1416","tests.transformers.qwen3_omni_moe","test_processor","Qwen3_Omni_ProcessorTest","","","test_apply_chat_template_assistant_mask",""
"passed","Fri May 22 17:17:04 GMT 2026","Fri May 22 17:17:06 GMT 2026","1539","tests.transformers.qwen3_vl","test_processor","Qwen3VLProcessorTest","","","test_apply_chat_template_assistant_mask",""
"passed","Fri May 22 17:20:52 GMT 2026","Fri May 22 17:20:52 GMT 2026","0","tests.ai_edited_test.nn","test_ai_pp_model","TestParseArgs","","","test_tuple_length_3_mtp_enable","Test parse_args with 3-element tuple and mtp_enable=True."
"skipped","Fri May 22 17:01:52 GMT 2026","Fri May 22 17:01:52 GMT 2026","1","tests.transformers.auto","test_configuration","AutoConfigTest","","","test_from_hf_hub",""
"passed","Fri May 22 16:58:38 GMT 2026","Fri May 22 16:58:40 GMT 2026","1934","tests.dataset","test_mix_datasets","TestSFTDataset","","","test_random_dataset_len",""
"passed","Fri May 22 17:01:48 GMT 2026","Fri May 22 17:01:48 GMT 2026","25","tests.trainer","test_argparser","ArgparserTest","","","test_parse_json_file_and_cmd_lines_with_conflict",""
"passed","Fri May 22 17:13:07 GMT 2026","Fri May 22 17:13:07 GMT 2026","122","tests.transformers.qwen2_vl","test_image_processor","Qwen2VLImageProcessorTest","","","test_fast_image_processor_consistency_with_hf",""
"passed","Fri May 22 16:58:21 GMT 2026","Fri May 22 16:58:21 GMT 2026","1","tests.data","test_vocab","TestVocab","","","test_sort_index_value_error1",""
"skipped","Fri May 22 17:03:25 GMT 2026","Fri May 22 17:03:25 GMT 2026","1","tests.transformers.gemma3_text","test_modeling","Gemma3TextModelTest","","","test_training",""
"passed","Fri May 22 17:18:59 GMT 2026","Fri May 22 17:18:59 GMT 2026","1","tests.transformers.qwen3_vl","test_video_processor","Qwen3VLVideoProcessingTest","","","test_video_processor_to_json_string",""
"passed","Fri May 22 17:20:51 GMT 2026","Fri May 22 17:20:51 GMT 2026","1","tests.ai_edited_test.nn","test_ai_loss_utils","TestSubbatch","","","test_subbatch_preserves_function_name","subbatch should preserve the original function's name via functools.wraps."
"passed","Fri May 22 17:20:55 GMT 2026","Fri May 22 17:20:55 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_deepseek_v3_mfu","TestDeepSeekProjection","","","test_get_num_params_no_experts","Test param count with single expert."
"passed","Fri May 22 17:20:55 GMT 2026","Fri May 22 17:20:55 GMT 2026","0","tests.ai_edited_test.transformers","test_ai_longcontext_ops","TestMaxHeap","","","test_top_empty_raises",""
"passed","Fri May 22 17:20:49 GMT 2026","Fri May 22 17:20:49 GMT 2026","1","tests.ai_edited_test.data","test_ai_data_collator","TestNumpyDefaultDataCollator","","","test_with_int_label","Test collating features with int label using numpy."
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","0","tests.ai_edited_test.utils","test_ai_profiler","TestProfilerOptions","","","test_parse_state",""
"passed","Fri May 22 17:08:35 GMT 2026","Fri May 22 17:08:35 GMT 2026","4","tests.transformers.kimi_k2","test_modeling","KimiK2ModelTest","","","test_hidden_states_output",""
"passed","Fri May 22 17:20:41 GMT 2026","Fri May 22 17:20:41 GMT 2026","0","tests.ai_edited_test.cli","test_ai_ernie_misc","TestSmoothedValue","","","test_multiple_updates","Test multiple updates."
"passed","Fri May 22 17:20:50 GMT 2026","Fri May 22 17:20:50 GMT 2026","0","tests.ai_edited_test.datasets","test_ai_rlhf_protocol","TestListODictToDictOfList","","","test_basic",""
"skipped","Fri May 22 17:20:49 GMT 2026","Fri May 22 17:20:49 GMT 2026","0","tests.ai_edited_test.cli","test_ai_tokenization_eb_v2","TestErnieBotTokenizer","","","test_space_token_id","Test space_token_id property."
"passed","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","5","tests.ai_edited_test.utils","test_ai_adamw_triton","TestAdamWTritonImport","","","test_import_or_skip",""
"passed","Fri May 22 17:20:53 GMT 2026","Fri May 22 17:20:53 GMT 2026","1","tests.ai_edited_test.trainer","test_ai_offload_optimizer","TestHackOffloadOptimizer","","","test_hack_offload_optimizer_eb5_mode","Test that hack_offload_optimizer with eb5 mode calls eb5 variant."
"passed","Fri May 22 17:20:39 GMT 2026","Fri May 22 17:20:39 GMT 2026","0","tests.ai_edited_test.cli","test_ai_cli","TestCliConstants","","","test_usage_not_empty",""
"passed","Fri May 22 17:20:41 GMT 2026","Fri May 22 17:20:41 GMT 2026","0","tests.ai_edited_test.cli","test_ai_ernie_model_config","TestModelConfig","","","test_fp8_params","Test FP8-related parameters."
"passed","Fri May 22 17:03:29 GMT 2026","Fri May 22 17:03:29 GMT 2026","0","tests.transformers.glm4_moe","test_modeling","Glm4MoeModelTest","","","test_model_name_list",""
"passed","Fri May 22 17:20:53 GMT 2026","Fri May 22 17:20:53 GMT 2026","0","tests.ai_edited_test.quantization","test_ai_quantization_config","TestQuantizationConfigMethods","","","test_fp8_format_property_hybrid","Test fp8_format property with 'hybrid' type."
"passed","Fri May 22 17:20:54 GMT 2026","Fri May 22 17:20:54 GMT 2026","1","tests.ai_edited_test.transformers","test_ai_audio_utils","TestAudioUtils","","","test_window_function_hamming",""
"skipped","Fri May 22 17:07:32 GMT 2026","Fri May 22 17:07:32 GMT 2026","0","tests.transformers.glm_moe_dsa","test_modeling","GlmMoeDsaModelIntegrationTest","","","test_pretrained_save_and_load","test the pretrained model save and load with two different ways: url-file-name & model_state name

        eg: `bert-base-uncased.pdparams` and `model_state.pdparams`
        "
"skipped","Fri May 22 17:07:38 GMT 2026","Fri May 22 17:07:38 GMT 2026","0","tests.transformers.glm_ocr","test_processor","Glm46VProcessorTest","","","test_apply_chat_template_video_frame_sampling",""
"passed","Fri May 22 17:20:53 GMT 2026","Fri May 22 17:20:53 GMT 2026","0","tests.ai_edited_test.peft","test_ai_auto_lora_model","TestLoRAAutoModelSaveLoad","","","test_get_trainable_state_dict_no_loraga","Test get_trainable_state_dict without loraga config."
"passed","Fri May 22 17:20:41 GMT 2026","Fri May 22 17:20:41 GMT 2026","0","tests.ai_edited_test.cli","test_ai_ernie_training_utils","TestResetPerDeviceBatchSize","","","test_not_evenly_divided_raises","Test that global_batch_size not evenly divided by world_size raises."
"passed","Fri May 22 17:18:59 GMT 2026","Fri May 22 17:18:59 GMT 2026","2","tests.transformers.qwen3_vl","test_video_processor","Qwen3VLVideoProcessingTest","","","test_video_processor_save_load_with_autovideoprocessor",""
"passed","Fri May 22 17:13:27 GMT 2026","Fri May 22 17:13:29 GMT 2026","1734","tests.transformers.qwen2_vl","test_processor","Qwen2VLProcessorTest","","","test_doubly_passed_kwargs_video",""
"passed","Fri May 22 17:20:50 GMT 2026","Fri May 22 17:20:50 GMT 2026","0","tests.ai_edited_test.datasets","test_ai_convertor","TestConvertPretrainingData","","","test_pretraining_text_as_list",""
"passed","Fri May 22 16:59:33 GMT 2026","Fri May 22 16:59:33 GMT 2026","2","tests.generation","test_logits_process","LogitsProcessorTest","","","test_no_bad_words_dist_processor",""
"passed","Fri May 22 17:14:54 GMT 2026","Fri May 22 17:14:54 GMT 2026","1","tests.transformers.qwen2_vl","test_vision_process","TestQwenVisionProcessing","","","test_extract_vision_info_multiple_conversations","Test extract_vision_info with multiple conversations."
"passed","Fri May 22 17:20:40 GMT 2026","Fri May 22 17:20:40 GMT 2026","1","tests.ai_edited_test.cli","test_ai_deepseek_v3_fp8","TestFP8LinearFunction","","","test_matmul_equivalent_shapes","Test that matmul produces correct linear operation shapes."
"passed","Fri May 22 17:19:45 GMT 2026","Fri May 22 17:19:46 GMT 2026","1118","tests.transformers.qwen3moe","test_modeling","Qwen3MoeCompatibilityTest","","","test_Qwen3Moe_converter",""
"passed","Fri May 22 17:20:40 GMT 2026","Fri May 22 17:20:40 GMT 2026","1","tests.ai_edited_test.cli","test_ai_deepseek_v3_moe_gate","TestPretrainedMoEGate","","","test_topk_noaux_tc_assertion_no_bias","Test _topk_noaux_tc raises assertion when e_score_correction_bias is None."
"passed","Fri May 22 17:20:48 GMT 2026","Fri May 22 17:20:48 GMT 2026","0","tests.ai_edited_test.cli","test_ai_load_hf_ckpt","TestPaddleNameToHfNames","","","test_embed_tokens_local_shared",""
"passed","Fri May 22 17:20:56 GMT 2026","Fri May 22 17:20:56 GMT 2026","1","tests.ai_edited_test.transformers","test_ai_vocab_utils","TestCalculatePaddedVocabSize","","","test_zero_tp_size_raises",""
"passed","Fri May 22 17:20:50 GMT 2026","Fri May 22 17:20:50 GMT 2026","0","tests.ai_edited_test.datasets","test_ai_convertor","TestConvertMmData","","","test_empty_text_info",""
"passed","Fri May 22 17:20:30 GMT 2026","Fri May 22 17:20:30 GMT 2026","94","tests.transformers","test_hf_feature_extractor","TestHFMultiSourceAudioProcessor","","","test_aistudio",""
"passed","Fri May 22 17:20:50 GMT 2026","Fri May 22 17:20:50 GMT 2026","1","tests.ai_edited_test.datasets","test_ai_template","TestTemplate","","","test_remove_thought",""
"passed","Fri May 22 17:20:51 GMT 2026","Fri May 22 17:20:51 GMT 2026","1","tests.ai_edited_test.nn","test_ai_moe_all_to_all","TestAlltoAllInputValidation","","","test_forward_preserves_dtype","Test that forward preserves input dtype."
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","0","tests.ai_edited_test.utils","test_ai_serialization","TestSerialization","","","test_rebuild_parameter",""
"passed","Fri May 22 17:20:48 GMT 2026","Fri May 22 17:20:48 GMT 2026","0","tests.ai_edited_test.cli","test_ai_load_hf_ckpt","TestRegexPatterns","","","test_share_expert_w1_re_v2",""
"passed","Fri May 22 17:20:40 GMT 2026","Fri May 22 17:20:40 GMT 2026","1","tests.ai_edited_test.cli","test_ai_deepseek_v3_fp8","TestLinearSubclass","","","test_linear_has_weight","Test Linear class has weight parameter."
"passed","Fri May 22 17:20:49 GMT 2026","Fri May 22 17:20:49 GMT 2026","0","tests.ai_edited_test.cli","test_ai_server_args","TestServerArguments","","","test_defaults","Test ServerArguments default values."
"passed","Fri May 22 17:16:34 GMT 2026","Fri May 22 17:16:36 GMT 2026","1720","tests.transformers.qwen3_omni_moe","test_processor","Qwen3_Omni_ProcessorTest","","","test_unstructured_kwargs_batched",""
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","0","tests.ai_edited_test.utils","test_ai_image_utils","TestBbox","","","test_area",""
"passed","Fri May 22 17:04:29 GMT 2026","Fri May 22 17:04:29 GMT 2026","51","tests.transformers.glm4v_moe","test_modeling","Glm4vMoeModelTest","","","test_model_position_ids",""
"skipped","Fri May 22 17:02:28 GMT 2026","Fri May 22 17:02:28 GMT 2026","0","tests.transformers.ernie4_5_moe_vl","test_modeling","Ernie4_5_VLModelTest","","","test_training_gradient_checkpointing",""
"passed","Fri May 22 17:20:39 GMT 2026","Fri May 22 17:20:39 GMT 2026","1","tests.ai_edited_test.cli","test_ai_data_args","TestDataArguments","","","test_default_cache_and_warmup","Test default caching and warmup values."
"passed","Fri May 22 17:20:52 GMT 2026","Fri May 22 17:20:52 GMT 2026","1","tests.ai_edited_test.nn","test_ai_moe_utils","TestFakeClone","","","test_backward","Test FakeClone backward pass."
"passed","Fri May 22 17:20:40 GMT 2026","Fri May 22 17:20:40 GMT 2026","0","tests.ai_edited_test.cli","test_ai_dpo_data_config","TestDataConfig","","","test_default_values",""
"passed","Fri May 22 17:20:54 GMT 2026","Fri May 22 17:20:54 GMT 2026","0","tests.ai_edited_test.trainer","test_ai_trainer_helper","TestNestedDetach","","","test_tuple_detach","Test detaching a tuple of tensors."
"passed","Fri May 22 17:20:39 GMT 2026","Fri May 22 17:20:39 GMT 2026","0","tests.ai_edited_test.cli","test_ai_convert_ckpt_sft","TestRegexPatterns","","","test_share_expert_w1_re","Test _SHARE_EXPERT_W1_RE pattern matching."
"passed","Fri May 22 17:20:50 GMT 2026","Fri May 22 17:20:50 GMT 2026","0","tests.ai_edited_test.datasets","test_ai_convertor","TestConvertTxtData","","","test_sft_label_auto_added",""
"passed","Fri May 22 17:20:57 GMT 2026","Fri May 22 17:20:57 GMT 2026","0","tests.ai_edited_test.utils","test_ai_pdc_sdk","TestPdcSdk","","","test_PDCErrorCode_enum",""
"skipped","Fri May 22 17:03:25 GMT 2026","Fri May 22 17:03:25 GMT 2026","0","tests.transformers.gemma3_text","test_modeling","Gemma3TextModelTest","","","test_training_gradient_checkpointing",""
"passed","Fri May 22 16:58:22 GMT 2026","Fri May 22 16:58:22 GMT 2026","92","tests.dataset","test_iter_datasets","TestIterDataset","","","test_skip",""
"passed","Fri May 22 17:20:53 GMT 2026","Fri May 22 17:20:53 GMT 2026","0","tests.ai_edited_test.trainer","test_ai_ckpt_converter","TestConstants","","","test_model_weight_suffix","Test MODEL_WEIGHT_SUFFIX constant."
"passed","Fri May 22 17:20:48 GMT 2026","Fri May 22 17:20:48 GMT 2026","1","tests.ai_edited_test.cli","test_ai_generating_args","TestGeneratingArguments","","","test_custom_top_p","Test custom top_p."
